JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460845.81982,7.554,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.048,Z,,12.223,2460845.82186,RR LYR,AAVSO,STD,,,,
2460845.81994,7.546,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.048,Z,,12.217,2460845.82198,RR LYR,AAVSO,STD,,,,
2460845.82353,7.558,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.043,Z,,12.210,2460845.82557,RR LYR,AAVSO,STD,,,,
2460845.82357,7.573,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.043,Z,,12.187,2460845.82561,RR LYR,AAVSO,STD,,,,
2460845.82361,7.563,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.043,Z,,12.220,2460845.82565,RR LYR,AAVSO,STD,,,,
2460845.82365,7.569,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.043,Z,,12.174,2460845.82569,RR LYR,AAVSO,STD,,,,
2460845.82717,7.569,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.038,Z,,12.205,2460845.82921,RR LYR,AAVSO,STD,,,,
2460845.82721,7.569,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.038,Z,,12.261,2460845.82925,RR LYR,AAVSO,STD,,,,
2460845.82724,7.570,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.038,Z,,12.232,2460845.82928,RR LYR,AAVSO,STD,,,,
2460845.82728,7.560,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.038,Z,,12.210,2460845.82932,RR LYR,AAVSO,STD,,,,
2460845.82732,7.574,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.038,Z,,12.170,2460845.82936,RR LYR,AAVSO,STD,,,,
2460845.83084,7.564,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.034,Z,,12.183,2460845.83288,RR LYR,AAVSO,STD,,,,
2460845.83100,7.580,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.034,Z,,12.208,2460845.83304,RR LYR,AAVSO,STD,,,,
2460845.83455,7.582,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.030,Z,,12.219,2460845.83659,RR LYR,AAVSO,STD,,,,
2460845.83459,7.589,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.030,Z,,12.249,2460845.83663,RR LYR,AAVSO,STD,,,,
2460845.83463,7.581,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.030,Z,,12.229,2460845.83667,RR LYR,AAVSO,STD,,,,
2460845.83467,7.581,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.030,Z,,12.167,2460845.83671,RR LYR,AAVSO,STD,,,,
2460845.83823,7.590,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.026,Z,,12.228,2460845.84027,RR LYR,AAVSO,STD,,,,
2460845.83827,7.589,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.026,Z,,12.227,2460845.84031,RR LYR,AAVSO,STD,,,,
2460845.83831,7.605,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.026,Z,,12.245,2460845.84035,RR LYR,AAVSO,STD,,,,
2460845.83834,7.593,0.0288,,TG,MLOB,,ENSEMBLE,000-BJW-677,,"""ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED ONLINE GAIA ->AUTO) (ONLINE GAIA ->AUTO, APERTURE=3.0 HFD, ANNULUS=6 HFD)""",0,1.026,Z,,12.203,2460845.84038,RR LYR,AAVSO,STD,,,,
2460849.60490,7.775,0.008,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60531,7.765,0.011,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60573,7.786,0.010,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60613,7.761,0.007,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60655,7.746,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60697,7.758,0.007,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60737,7.767,0.007,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60821,7.745,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60861,7.746,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60903,7.737,0.007,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60944,7.735,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.60985,7.714,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61027,7.714,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61068,7.711,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61110,7.705,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61192,7.678,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61234,7.661,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61274,7.662,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61316,7.655,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61358,7.647,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61398,7.628,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61440,7.639,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61481,7.675,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61564,7.604,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61605,7.625,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61646,7.633,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61688,7.636,0.006,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61729,7.615,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61771,7.622,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61811,7.630,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61853,7.609,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61935,7.617,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.61977,7.603,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62019,7.596,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62059,7.601,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62101,7.606,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62142,7.609,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62183,7.593,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62225,7.590,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62308,7.583,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62348,7.580,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62390,7.586,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62432,7.580,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62472,7.591,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62514,7.574,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62556,7.568,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62596,7.566,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62679,7.573,0.005,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62720,7.560,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62762,7.542,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62803,7.538,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62845,7.537,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62885,7.522,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62927,7.526,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.62969,7.527,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63051,7.521,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63093,7.522,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63133,7.497,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63175,7.512,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63216,7.501,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63257,7.505,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63299,7.486,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63340,7.484,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63422,7.468,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63464,7.462,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63506,7.455,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63546,7.470,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63588,7.458,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63630,7.437,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63670,7.436,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63712,7.438,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63794,7.420,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63836,7.410,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63877,7.418,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63918,7.406,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.63959,7.401,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64001,7.398,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64043,7.392,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64083,7.370,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64167,7.383,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64207,7.349,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64249,7.365,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64291,7.352,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64331,7.354,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64373,7.340,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64414,7.359,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64455,7.338,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64538,7.342,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64580,7.346,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64620,7.330,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64662,7.328,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64704,7.336,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64744,7.328,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64786,7.316,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64828,7.327,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64910,7.312,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64951,7.348,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.64992,7.299,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65034,7.317,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65075,7.318,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65116,7.310,0.004,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65157,7.312,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65199,7.313,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65281,7.316,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65323,7.289,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65365,7.306,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65405,7.300,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65447,7.306,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65488,7.297,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65529,7.300,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65571,7.289,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65653,7.299,0.002,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65694,7.297,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65736,7.295,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65778,7.297,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65818,7.303,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65860,7.305,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65902,7.304,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.65942,7.297,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66025,7.288,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66066,7.283,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66108,7.299,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66149,7.290,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66190,7.298,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66231,7.297,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66273,7.305,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66315,7.294,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66397,7.307,0.002,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66439,7.300,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66479,7.297,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66521,7.298,0.002,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66563,7.313,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66603,7.311,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66645,7.311,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66686,7.321,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66769,7.314,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66810,7.320,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66851,7.331,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66892,7.328,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66934,7.321,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.66976,7.311,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.67016,7.323,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.67058,7.337,0.002,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.67140,7.326,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.67182,7.328,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
2460849.67223,7.339,0.003,,V,SAH,,ENSEMBLE,,X24419BNO,,0,,Z,,,,RR LYR,AAVSO,STD,,,,
